source_url,slug,name,brand,sku,product_type,stock_status,price,compare_at_price,currency,meta_description,images,local_images,scraped_at
https://mtd-global.com/cnp-propolis-lipcerin-duong-moi-cnp-15ml-keo-ong-hu-lon-vang,cnp-propolis-lipcerin-duong-moi-cnp-15ml-keo-ong-hu-lon-vang,"CNP PROPOLIS LIPCERIN [ DƯỠNG MÔI CNP 15ML KEO ONG ] HŨ LỚN VÀNG","CNP LABORATORY",8801051288483,son,out_of_stock,390000,490000,VND,"🍯 MÔ TẢ CNP PROPOLIS LIPCERIN 15ML (Dưỡng môi keo ong CNP Laboratory) Dưỡng môi cao cấp từ CNP Laboratory – thương hiệu dược mỹ phẩm Hàn Quốc, kết hợp tinh chất keo ong (Propolis) và mật ong Manuka giúp nuôi dưỡng đôi môi khô ráp trở nên mềm mịn, căng mọng và đầy sức sống. Với kết cấu dạng lipcerin đặc – tan chảy theo",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-182.png?v=1777968335290|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-820l4-mhbsqc6clma604.webp?v=1778661314403|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-820l4-mhbsqc67sufg32.webp?v=1778661317367|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-820l4-mhbsqc6aosgd7d.webp?v=1778661318573,storage/images/cnp-propolis-lipcerin-duong-moi-cnp-15ml-keo-ong-hu-lon-vang/01.png|storage/images/cnp-propolis-lipcerin-duong-moi-cnp-15ml-keo-ong-hu-lon-vang/02.webp|storage/images/cnp-propolis-lipcerin-duong-moi-cnp-15ml-keo-ong-hu-lon-vang/03.webp|storage/images/cnp-propolis-lipcerin-duong-moi-cnp-15ml-keo-ong-hu-lon-vang/04.webp,2026-07-12T16:44:29+00:00
https://mtd-global.com/cnp-propolis-energy-active-amuple-35ml-tinh-chat-phuc-hoi-keo-ong-cnp-propolis-35ml-chai-lon-bac,cnp-propolis-energy-active-amuple-35ml-tinh-chat-phuc-hoi-keo-ong-cnp-propolis-35ml-chai-lon-bac,"CNP PROPOLIS ENERGY ACTIVE AMUPLE 35ML [Tinh chất phục hồi keo ong CNP Propolis #35ml chai lớn ] BẠC","CNP LABORATORY",8801051254556,"tinh chất",in_stock,650000,750000,VND,"CNP PROPOLIS ENERGY ACTIVE AMPULE 35ML (Tinh chất phục hồi keo ong CNP – bản 35ml cao cấp) Tinh chất phục hồi cao cấp từ CNP Laboratory – thương hiệu dược mỹ phẩm nổi tiếng Hàn Quốc, ứng dụng sức mạnh của keo ong đậm đặc kết hợp cùng phức hợp dưỡng chất phục hồi chuyên sâu, giúp tái sinh làn da mệt mỏi, xỉn màu trở nên",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-183.png?v=1777969017397|https://bizweb.dktcdn.net/100/660/831/products/309-e5c55c7e-b23f-4539-ba38-c1186e49c015-png-v-1754736350543.png?v=1777969032683|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7r98o-lzw1ohnxvjq9b1.jpg?v=1778661540250|https://bizweb.dktcdn.net/100/660/831/products/3-d8a62a0dfb6548a6a6013212e4e6161b.png?v=1778661617040,storage/images/cnp-propolis-energy-active-amuple-35ml-tinh-chat-phuc-hoi-keo-ong-cnp-propolis-35ml-chai-lon-bac/01.png|storage/images/cnp-propolis-energy-active-amuple-35ml-tinh-chat-phuc-hoi-keo-ong-cnp-propolis-35ml-chai-lon-bac/02.png|storage/images/cnp-propolis-energy-active-amuple-35ml-tinh-chat-phuc-hoi-keo-ong-cnp-propolis-35ml-chai-lon-bac/03.jpg|storage/images/cnp-propolis-energy-active-amuple-35ml-tinh-chat-phuc-hoi-keo-ong-cnp-propolis-35ml-chai-lon-bac/04.png,2026-07-12T16:44:33+00:00
https://mtd-global.com/cnp-propolis-ampul-essence-tinh-chat-keo-ong-cnp-propolis-treatment-chai-lon-150ml-chai-cao,cnp-propolis-ampul-essence-tinh-chat-keo-ong-cnp-propolis-treatment-chai-lon-150ml-chai-cao,"CNP PROPOLIS AMPUL ESSENCE [ Tinh chất keo ong CNP Propolis treatment chai lớn 150ml -CHAI CAO ]","CNP LABORATORY",8801051460285,"tinh chất",in_stock,700000,800000,VND,"Tinh chất cân bằng da từ CNP Laboratory được phát triển bởi đội ngũ bác sĩ da liễu, nổi bật với công thức keo ong đậm đặc giúp “khởi động” làn da ngay sau bước làm sạch. Không chỉ là toner thông thường, sản phẩm hoạt động như tiền essence – giúp cấp ẩm sâu, phục hồi và tăng khả năng hấp thụ dưỡng chất ở các bước skinca",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-184.png?v=1777969428467|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7r98o-lysv725c8yw11c.webp?v=1777969485517|https://bizweb.dktcdn.net/100/660/831/products/z4727605410874-9b665756fcae35b2d0b0db00aff6115c.jpg?v=1778662124963|https://bizweb.dktcdn.net/100/660/831/products/5-d9330ad2-20dc-41f1-a14f-66ebb06281e9-jpg-v-1746692302303.jpg?v=1778662341343,|storage/images/cnp-propolis-ampul-essence-tinh-chat-keo-ong-cnp-propolis-treatment-chai-lon-150ml-chai-cao/02.webp|storage/images/cnp-propolis-ampul-essence-tinh-chat-keo-ong-cnp-propolis-treatment-chai-lon-150ml-chai-cao/03.jpg|storage/images/cnp-propolis-ampul-essence-tinh-chat-keo-ong-cnp-propolis-treatment-chai-lon-150ml-chai-cao/04.jpg,2026-07-12T16:44:39+00:00
https://mtd-global.com/tinh-chat-duong-da-skin1004-madagascar-centella-ampoule-55ml,tinh-chat-duong-da-skin1004-madagascar-centella-ampoule-55ml,"Tinh chất dưỡng da Skin1004 Madagascar Centella Ampoule 55ml","SKIN 1004",8809576260601,"tinh chất",in_stock,250000,350000,VND,"Tinh chất rau má Skin1004 Madagascar Centella Ampoule 55ml (Hàn Quốc) là sản phẩm phục hồi da mụn nhạy cảm nổi tiếng, chứa 100% chiết xuất rau má Madagascar . Sản phẩm giúp làm dịu tức thì, giảm sưng viêm, mờ thâm, cấp ẩm và củng cố hàng rào bảo vệ da. Kết cấu lỏng nhẹ, thẩm thấu nhanh, phù hợp cho da dầu mụn. Đặc điểm",https://bizweb.dktcdn.net/100/660/831/products/149.png?v=1777124468780|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7qukw-lf0ynx3hzxhz01-resize-w900-nl.webp?v=1778662902760|https://bizweb.dktcdn.net/100/660/831/products/164328306-1217141208716736-4063738846143266500-n-jpg-v-1627041772387.jpg?v=1778663048603,storage/images/tinh-chat-duong-da-skin1004-madagascar-centella-ampoule-55ml/01.png|storage/images/tinh-chat-duong-da-skin1004-madagascar-centella-ampoule-55ml/02.webp|storage/images/tinh-chat-duong-da-skin1004-madagascar-centella-ampoule-55ml/03.jpg,2026-07-12T16:44:43+00:00
https://mtd-global.com/nuoc-tay-trang-svr-75ml,nuoc-tay-trang-svr-75ml,"NƯỚC TẨY TRANG SVR 75ML",SVR,3401360201514,"Tẩy trang",in_stock,120000,200000,VND,"Nước tẩy trang từ SVR – thương hiệu dược mỹ phẩm Pháp, ứng dụng công nghệ micellar water giúp làm sạch sâu lớp makeup, bụi bẩn và dầu thừa chỉ trong một bước, đồng thời vẫn duy trì độ ẩm tự nhiên và sự cân bằng của làn da. Công thức tối giản, lành tính, phù hợp cho da dầu – da mụn – da nhạy cảm , mang lại cảm giác sạch",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-185.png?v=1777969900273|https://bizweb.dktcdn.net/100/660/831/products/f3ffc54b335cf398a32886d1f6545e51.jpg?v=1777970016370,storage/images/nuoc-tay-trang-svr-75ml/01.png|storage/images/nuoc-tay-trang-svr-75ml/02.jpg,2026-07-12T16:44:47+00:00
https://mtd-global.com/gel-rua-mat-svr-mousssant-55ml,gel-rua-mat-svr-mousssant-55ml,"GEL RỬA MẶT SVR MOUSSSANT 55ML",SVR,3662361003389,"sữa rửa mặt",in_stock,100000,160000,VND,"Gel rửa mặt từ SVR – thương hiệu dược mỹ phẩm Pháp, được thiết kế chuyên biệt cho làn da dầu, dễ nổi mụn và nhạy cảm. Với công thức không xà phòng (soap-free) kết hợp hoạt chất thanh lọc da, sản phẩm giúp làm sạch sâu mà vẫn giữ được độ ẩm và sự cân bằng tự nhiên của da. Xuất xứ: Pháp Thương hiệu: SVR (dược mỹ phẩm) Ph",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-186.png?v=1777971360893|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7ras8-m29bcigi0fjmb1.webp?v=1777971408113,storage/images/gel-rua-mat-svr-mousssant-55ml/01.png|storage/images/gel-rua-mat-svr-mousssant-55ml/02.webp,2026-07-12T16:44:50+00:00
https://mtd-global.com/ma-hong-kem-peripera-syrupy-tok-cheek,ma-hong-kem-peripera-syrupy-tok-cheek,"MÁ HỒNG KEM PERIPERA SYRUPY TOK CHEEK",PERIPERA,8800290361292,makeup,in_stock,230000,,VND,"Peripera Syrupy Tok Cheek là dòng má hồng dạng kem lỏng (liquid blush) nổi bật với hiệu ứng căng mọng như được phủ một lớp siro, mang lại vẻ ngoài trẻ trung và rạng rỡ chuẩn phong cách K-beauty . Đặc điểm nổi bật Kết cấu Gel-Cream độc đáo : Chất kem lỏng nhẹ, mịn mướt, dễ dàng tiệp vào da mà không gây bết dính hay làm",https://bizweb.dktcdn.net/100/660/831/products/19.png?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/hdsd-makem-1776667481426.png?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/phan-ma-peripera-syrupy-tok-cheek-dang-kem1-1776667380414.png?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/phan-ma-peripera-syrupy-tok-cheek-dang-kem-01-light-peach-1addab8145f54817bdce0f6a6e6edc7c-master-1776666673075.png?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/ma-hong-dang-kem-peripera-syrupy-tok-cheek-9g-02-milky-lavender-1776666673080.jpg?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/images-jpeg-1776666673080.jpg?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/phan-ma-peripera-syrupy-tok-cheek-dang-kem-04-sunshine-fig1-1776666673084.png?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/phan-ma-peripera-syrupy-tok-cheek-dang-kem-05-cool-apple1-1776666673087.png?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/8-jpeg-1776666673088.jpg?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/7-1776666673088.jpg?v=1777114239393|https://bizweb.dktcdn.net/100/660/831/products/6-jpeg-1776666673090.jpg?v=1777114239393,storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/01.png|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/02.png|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/03.png|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/04.png|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/05.jpg|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/06.jpg|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/07.png|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/08.png|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/09.jpg|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/10.jpg|storage/images/ma-hong-kem-peripera-syrupy-tok-cheek/11.jpg,2026-07-12T16:44:53+00:00
https://mtd-global.com/combo-tri-nam-3-san-pham,combo-tri-nam-3-san-pham,"Combo trị nám 3 sản phẩm Ruee",RUÉE,PVN952,combo,in_stock,1050000,,VND,,https://bizweb.dktcdn.net/100/660/831/products/ruee3.png?v=1783063654287|https://bizweb.dktcdn.net/100/660/831/products/image-1776739859021.png?v=1783063654287|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-81ztc-mmwv0201r2tda5-resize-w900-nl-webp-v-1778753596247.jpg?v=1783063684290|https://bizweb.dktcdn.net/100/660/831/products/2-0738913c65d545c0a7dfd9a44a05b7f6-master-jpg-v-1778753648140.jpg?v=1783065793803|https://bizweb.dktcdn.net/100/660/831/products/and9gcqninkz0vhew6e16-2exk7s9tazm4w7jjyxra-s-e38bbcba-355b-48ae-b99c-73ceaff940ce.jpg?v=1783065843890|https://bizweb.dktcdn.net/100/660/831/products/z7573664978944-2014482f240884603a6ffc2caa681711-1772282840616-jpg-v-1777121741607.jpg?v=1783065872823,storage/images/combo-tri-nam-3-san-pham/01.png|storage/images/combo-tri-nam-3-san-pham/02.png|storage/images/combo-tri-nam-3-san-pham/03.jpg|storage/images/combo-tri-nam-3-san-pham/04.jpg|storage/images/combo-tri-nam-3-san-pham/05.jpg|storage/images/combo-tri-nam-3-san-pham/06.jpg,2026-07-12T16:45:02+00:00
https://mtd-global.com/kem-chong-nang-make-p-rem-uv-defense-me-no-sebum-sun-cream-50ml,kem-chong-nang-make-p-rem-uv-defense-me-no-sebum-sun-cream-50ml,"Kem Chống Nắng MAKE P:REM UV defense me. No sebum sun cream 50ml ( màu xanh lá)","MAKE P:REM",8809495683338,"chống nắng",in_stock,380000,480000,VND,"Kem chống nắng vật lý Make P:rem UV Defense Me No Sebum Sun Cream 50ml (SPF50+/PA++++) là sản phẩm Hàn Quốc nổi bật với khả năng kiềm dầu mạnh mẽ, nâng tông nhẹ nhàng và làm dịu da . Sản phẩm có kết cấu mỏng nhẹ, lì mịn, phù hợp cho da dầu, da mụn và da nhạy cảm. Đặc điểm chính: Thành phần: An toàn, chứa các hoạt chất",https://bizweb.dktcdn.net/100/660/831/products/177.png?v=1777368525473|https://bizweb.dktcdn.net/100/660/831/products/448764754-493420013248243-6556616138046697201-n.jpg?v=1777368525473|https://bizweb.dktcdn.net/100/660/831/products/kem-chong-nang-vat-ly-make-prem-uv-defense-me-no-sebum-sun-cream-spf-50-pa-50ml-2.jpg?v=1777368596413,storage/images/kem-chong-nang-make-p-rem-uv-defense-me-no-sebum-sun-cream-50ml/01.png|storage/images/kem-chong-nang-make-p-rem-uv-defense-me-no-sebum-sun-cream-50ml/02.jpg|storage/images/kem-chong-nang-make-p-rem-uv-defense-me-no-sebum-sun-cream-50ml/03.jpg,2026-07-12T16:45:08+00:00
https://mtd-global.com/kem-duong-trang-nang-tong-eirlys-glutathione-whitening-tone-up-cream-plus-50ml-hop,kem-duong-trang-nang-tong-eirlys-glutathione-whitening-tone-up-cream-plus-50ml-hop,"Kem dưỡng trắng nâng tông EIRLYS' glutathione whitening tone up cream plus (50ml/Hộp)",EIRLYS',8800339280034,"KEM DƯỠNG",in_stock,750000,850000,VND,"Kem dưỡng trắng nâng tông EIRLYS Glutathione Whitening Tone Up Cream Plus (50ml) là dòng kem ngày cao cấp Hàn Quốc, giúp nâng tông da tức thì, dưỡng trắng sâu và làm mờ thâm nám nhờ thành phần Glutathione, Arbutin, Niacinamide . Sản phẩm cung cấp độ ẩm, se khít lỗ chân lông, chống lão hóa và tạo hiệu ứng da hồng hào, r",https://bizweb.dktcdn.net/100/660/831/products/112.png?v=1777114487843|https://bizweb.dktcdn.net/100/660/831/products/and9gcrg1ezwigo95b9typkf1icyl4gikkzugntrvq-s.jpg?v=1778663591560|https://bizweb.dktcdn.net/100/660/831/products/460f6380-8579-4087-aa5e-262340640e77-jpg-v-1757941319207.jpg?v=1778663609573|https://bizweb.dktcdn.net/100/660/831/products/480961764-3661434467464973-1676103925574576135-n-89b9b99aeffc4277bfc39108f4cb12ea-master.jpg?v=1778663723777,storage/images/kem-duong-trang-nang-tong-eirlys-glutathione-whitening-tone-up-cream-plus-50ml-hop/01.png|storage/images/kem-duong-trang-nang-tong-eirlys-glutathione-whitening-tone-up-cream-plus-50ml-hop/02.jpg||storage/images/kem-duong-trang-nang-tong-eirlys-glutathione-whitening-tone-up-cream-plus-50ml-hop/04.jpg,2026-07-12T16:45:12+00:00
https://mtd-global.com/ban-sao-cua-black-rouge-air-fit-velvet-lite-a105,ban-sao-cua-black-rouge-air-fit-velvet-lite-a105,"BLACK ROUGE AIR FIT VELVET LITE","BLACK ROUGE",8809464345687,son,in_stock,200000,,VND,"Black Rouge Air Fit Velvet Lite (Ver 10) là dòng son kem lì thế hệ mới với công nghệ Air Lite cải tiến, mang lại kết cấu siêu mỏng nhẹ, tựa không khí và mịn mướt như lụa . Sản phẩm nổi bật với độ bền màu cao, khả năng che phủ rãnh môi hoàn hảo, không gây khô môi và có thể layer nhiều lớp mà vẫn thoải mái, nhẹ tênh. Đặc",https://bizweb.dktcdn.net/100/660/831/products/129.png?v=1777114336540|https://bizweb.dktcdn.net/100/660/831/products/anh-viber-2026-03-01-17-50-54-113-1776566526374.jpg?v=1777114392167|https://bizweb.dktcdn.net/100/660/831/products/anh-viber-2026-03-01-17-50-54-145-1776566534966.jpg?v=1777114392167|https://bizweb.dktcdn.net/100/660/831/products/anh-viber-2026-03-01-17-50-55-719.jpg?v=1777114392167,storage/images/ban-sao-cua-black-rouge-air-fit-velvet-lite-a105/01.png|storage/images/ban-sao-cua-black-rouge-air-fit-velvet-lite-a105/02.jpg|storage/images/ban-sao-cua-black-rouge-air-fit-velvet-lite-a105/03.jpg|storage/images/ban-sao-cua-black-rouge-air-fit-velvet-lite-a105/04.jpg,2026-07-12T16:45:16+00:00
https://mtd-global.com/cap-dau-goi-xa-biotin-collagen-essence-voudioty-hong,cap-dau-goi-xa-biotin-collagen-essence-voudioty-hong,"CẶP DẦU GỘI XẢ BIOTIN & COLLAGEN ESSENCE VOUDIOTY HỒNG",VOUDIOTY,PVN951,"Dầu gội - Sữa tắm",out_of_stock,300000,,VND,"Tên đầy đủ: Biotin & Collagen Essence Voudioty Pink (màu hồng) Dòng sản phẩm: Phục hồi – dưỡng ẩm – tạo độ mềm mượt Điểm nổi bật: Hương nước hoa cao cấp + dưỡng tóc chuyên sâu Đây là phiên bản thiên về dưỡng mềm và thơm tóc , khác với bản xanh thiên về kiểm dầu. Thành phần chính Biotin (Vitamin B7): Giúp nuôi dưỡng nan",https://bizweb.dktcdn.net/100/660/831/products/172.png?v=1777364360813|https://bizweb.dktcdn.net/100/660/831/products/and9gcsr-18dytzfvdpdqsh6gympnt836e54sj2g7g-s.jpg?v=1777364360813|https://bizweb.dktcdn.net/100/660/831/products/and9gctuon0okayaq1wzbypfl7a7miq2qrdicr4i0a-s.jpg?v=1777364360813,storage/images/cap-dau-goi-xa-biotin-collagen-essence-voudioty-hong/01.png|storage/images/cap-dau-goi-xa-biotin-collagen-essence-voudioty-hong/02.jpg|storage/images/cap-dau-goi-xa-biotin-collagen-essence-voudioty-hong/03.jpg,2026-07-12T16:45:21+00:00
https://mtd-global.com/cap-dau-goi-xa-biotin-collagen-essence-voudioty-xanh,cap-dau-goi-xa-biotin-collagen-essence-voudioty-xanh,"CẶP DẦU GỘI XẢ BIOTIN & COLLAGEN ESSENCE VOUDIOTY XANH",VOUDIOTY,PVN950,"Dầu gội - Sữa tắm",out_of_stock,300000,,VND,"Tên đầy đủ: Dầu gội & xả Biotin & Collagen Essence Voudioty (xanh) Dòng sản phẩm: Phục hồi – kích thích mọc tóc – giảm rụng Đối tượng: Tóc yếu, khô xơ, hư tổn, tóc nhuộm/uốn Thành phần chính Biotin (Vitamin B7/H): Giúp nuôi dưỡng nang tóc, giảm rụng và kích thích mọc tóc mới. Collagen thủy phân: Tăng độ đàn hồi, giúp t",https://bizweb.dktcdn.net/100/660/831/products/173.png?v=1777364862817|https://bizweb.dktcdn.net/100/660/831/products/4-82db7610-f3d3-47e0-818a-4c8e63c859ed-png-v-1699171401390.png?v=1777364862817|https://bizweb.dktcdn.net/100/660/831/products/5388-414986346-2057962314559888-7634633135109451232-n-20240809152121.jpg?v=1777364810883,storage/images/cap-dau-goi-xa-biotin-collagen-essence-voudioty-xanh/01.png|storage/images/cap-dau-goi-xa-biotin-collagen-essence-voudioty-xanh/02.png|storage/images/cap-dau-goi-xa-biotin-collagen-essence-voudioty-xanh/03.jpg,2026-07-12T16:45:25+00:00
https://mtd-global.com/kem-duong-da-mat-differ-deeper-c-toning-daily-shot-2-5ml,kem-duong-da-mat-differ-deeper-c-toning-daily-shot-2-5ml,"Kem dưỡng da mặt Differ&Deeper C - Toning Daily Shot 2.5ml","Phương Trần Cosmetics",8809962250445,"KEM DƯỠNG",in_stock,230000,380000,VND,"Kem dưỡng da mặt Differ&Deeper C - Toning Daily Shot 2.5ml (hay C-Tox Tone Up Boosting ) là tinh chất dưỡng trắng, mờ thâm chuyên sâu dạng ống (shot) từ Hàn Quốc . Với phức hợp Vitamin C, Glutathione và Niacinamide, sản phẩm giúp làm sáng, đều màu da, chống oxy hóa và cải thiện độ đàn hồi, phù hợp cho da xỉn màu. Đặc đ",https://bizweb.dktcdn.net/100/660/831/products/120.png?v=1777114435620|https://bizweb.dktcdn.net/100/660/831/products/z7739893068402-4f0efc178dc0bbd16c7f3864857638b3-1776532932680.jpg?v=1778663914353|https://bizweb.dktcdn.net/100/660/831/products/set-2-ong-tinh-chat-duong-trang-da-c-toning-daily-shot-han-quoc-11.png?v=1778664024033|https://bizweb.dktcdn.net/100/660/831/products/4597-set-2-ong-tinh-chat-duong-trang-da-c-toning-daily-shot-han-quoc10.png?v=1778664494250,storage/images/kem-duong-da-mat-differ-deeper-c-toning-daily-shot-2-5ml/01.png|storage/images/kem-duong-da-mat-differ-deeper-c-toning-daily-shot-2-5ml/02.jpg|storage/images/kem-duong-da-mat-differ-deeper-c-toning-daily-shot-2-5ml/03.png|storage/images/kem-duong-da-mat-differ-deeper-c-toning-daily-shot-2-5ml/04.png,2026-07-12T16:45:29+00:00
https://mtd-global.com/phan-trang-diem-vemontes-dung-cho-mat-dang-sua-cushion-ma-hang-glow-pot-no17,phan-trang-diem-vemontes-dung-cho-mat-dang-sua-cushion-ma-hang-glow-pot-no17,"Phấn trang điểm VEMONTES GLOW POT NO17 (cushion)",VEMONTES,8809952220144,Makeup,in_stock,550000,650000,VND,"Phấn nước cao cấp từ Vemontes – thương hiệu mỹ phẩm Hàn Quốc theo hướng professional skincare + makeup , mang đến lớp nền căng bóng tự nhiên, trong trẻo nhưng vẫn đảm bảo độ che phủ và độ bền màu vượt trội. Phiên bản No.17 là tone sáng trong, phù hợp nâng tông da nhẹ, tạo hiệu ứng glass skin chuẩn Hàn. Xuất xứ & định v",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-188.png?v=1777972276053|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-820l4-mi5chd7suolg3b.webp?v=1777972282433|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7ras8-m2td1t6ikrgm04.jpg?v=1778665246013|https://bizweb.dktcdn.net/100/660/831/products/fa1ada24-2564-46a2-9f40-f17a299e3cf4.jpg?v=1778665246013,storage/images/phan-trang-diem-vemontes-dung-cho-mat-dang-sua-cushion-ma-hang-glow-pot-no17/01.png|storage/images/phan-trang-diem-vemontes-dung-cho-mat-dang-sua-cushion-ma-hang-glow-pot-no17/02.webp|storage/images/phan-trang-diem-vemontes-dung-cho-mat-dang-sua-cushion-ma-hang-glow-pot-no17/03.jpg|storage/images/phan-trang-diem-vemontes-dung-cho-mat-dang-sua-cushion-ma-hang-glow-pot-no17/04.jpg,2026-07-12T16:45:33+00:00
https://mtd-global.com/mat-na-duong-trang-da-vemontes-collamelt-mask,mat-na-duong-trang-da-vemontes-collamelt-mask,"Mặt nạ dưỡng trắng da VEMONTES COLLAMELT MASK",VEMONTES,8809714821138,"mặt nạ",in_stock,380000,480000,VND,"Mặt nạ VEMONTES COLLAMELT MASK (Hàn Quốc) là dòng mặt nạ thạch collagen thủy phân cao cấp, giúp dưỡng trắng, cấp ẩm sâu, phục hồi và nâng cơ . Với công nghệ 400Da Collagen biển phân tử siêu thấp, mặt nạ thẩm thấu tới 90% dưỡng chất, tan chảy vào da khi đắp, giúp da căng bóng, làm mờ nếp nhăn và đốm nâu. Đặc điểm nổi bậ",https://bizweb.dktcdn.net/100/660/831/products/175.png?v=1777368942037|https://bizweb.dktcdn.net/100/660/831/products/vn-11134207-7ras8-m62chz4yyn5ka6-resize-w900-nl.webp?v=1777369139020|https://bizweb.dktcdn.net/100/660/831/products/and9gcsfs6mnu1vxe53noc5cxyytil4fo3wqf-jkdw-s.jpg?v=1777369252577,storage/images/mat-na-duong-trang-da-vemontes-collamelt-mask/01.png|storage/images/mat-na-duong-trang-da-vemontes-collamelt-mask/02.webp|storage/images/mat-na-duong-trang-da-vemontes-collamelt-mask/03.jpg,2026-07-12T16:45:37+00:00
https://mtd-global.com/sua-rua-mat-reihaku-hatomugi-facial-foam-170g-4513574029590,sua-rua-mat-reihaku-hatomugi-facial-foam-170g-4513574029590,"Sữa rửa mặt Reihaku Hatomugi Facial Foam 170g - 4513574029590",HATOMUGI,4513574029590,"sữa rửa mặt",in_stock,100000,180000,VND,"eihaku Hatomugi Facial Foam là dòng sữa rửa mặt nổi tiếng từ Nhật Bản với chiết xuất hạt ý dĩ (Hatomugi/Coix Seed) giúp làm sạch da dịu nhẹ, hỗ trợ cấp ẩm và cải thiện làn da xỉn màu mà không gây khô căng sau khi rửa. Sản phẩm được yêu thích nhờ khả năng tạo bọt mịn, làm sạch dầu thừa và bụi bẩn hiệu quả nhưng vẫn giữ",https://bizweb.dktcdn.net/100/660/831/products/79.png?v=1777114617107|https://bizweb.dktcdn.net/100/660/831/products/371fcaca-a730-444b-a838-8155ead5eee2.jpg?v=1778668857587|https://bizweb.dktcdn.net/100/660/831/products/sua-rua-mat-hatomugi-chiet-xuat.jpg?v=1778669539687,storage/images/sua-rua-mat-reihaku-hatomugi-facial-foam-170g-4513574029590/01.png|storage/images/sua-rua-mat-reihaku-hatomugi-facial-foam-170g-4513574029590/02.jpg|storage/images/sua-rua-mat-reihaku-hatomugi-facial-foam-170g-4513574029590/03.jpg,2026-07-12T16:45:40+00:00
https://mtd-global.com/bong-tay-trang-o-relia-goi-225-pcs,bong-tay-trang-o-relia-goi-225-pcs,"Bông tẩy trang O'Relia gói 225 pcs",O'RELIA,8938538323150,bông,in_stock,60000,100000,VND,"Bông Tẩy Trang O’Relia – Gói 225 miếng Thương hiệu: O’Relia Mô tả sản phẩm Bông tẩy trang O’Relia Cotton Pads gói 225 miếng là sản phẩm chăm sóc da không thể thiếu trong quy trình làm sạch và dưỡng da hàng ngày. Thiết kế mềm mại – dày dặn – thấm hút tốt , giúp bạn sử dụng thuận tiện với toner, nước tẩy trang, lotion ha",https://bizweb.dktcdn.net/100/660/831/products/ban-sao-cua-frame-sp-306.png?v=1778749101883|https://bizweb.dktcdn.net/100/660/831/products/20251120-tb4tyntxqv-a28edd95e5584d8ca978cec2f6ca43c3-jpeg.jpg?v=1778749155723|https://bizweb.dktcdn.net/100/660/831/products/yta3vd6ykpdr0t19zgpvqhfiqeh4ee-meta4bqibmggqsosysbts0lomzy1idiwmjygkdezks5wbmc.png?v=1778749157127|https://bizweb.dktcdn.net/100/660/831/products/0b529747-90b1-406e-b2fa-f4b06cb93bba.jpg?v=1778749157127,storage/images/bong-tay-trang-o-relia-goi-225-pcs/01.png|storage/images/bong-tay-trang-o-relia-goi-225-pcs/02.jpg|storage/images/bong-tay-trang-o-relia-goi-225-pcs/03.png|storage/images/bong-tay-trang-o-relia-goi-225-pcs/04.jpg,2026-07-12T16:45:44+00:00
